# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 0.000000000000000000e+00 9.583961963653564453e-02 7.135398983955383301e-01 0.000000000000000000e+00 9.583961963653564453e-02 7.135398983955383301e-01
1.000000000000000000e+03 0.000000000000000000e+00 6.195050082169473171e-05 3.683561953948810697e-05 0.000000000000000000e+00 6.195050082169473171e-05 3.683561953948810697e-05
2.000000000000000000e+03 0.000000000000000000e+00 5.319183856045128778e-06 7.002457095950376242e-06 0.000000000000000000e+00 5.319183856045128778e-06 7.002457095950376242e-06
3.000000000000000000e+03 0.000000000000000000e+00 2.189395218010758981e-06 5.852878985024290159e-06 0.000000000000000000e+00 2.189395218010758981e-06 5.852878985024290159e-06
4.000000000000000000e+03 0.000000000000000000e+00 1.911178060254314914e-06 5.368808160710614175e-06 0.000000000000000000e+00 1.911178060254314914e-06 5.368808160710614175e-06
5.000000000000000000e+03 0.000000000000000000e+00 2.341472463740501553e-05 2.024493369390256703e-05 0.000000000000000000e+00 2.341472463740501553e-05 2.024493369390256703e-05
